ID,human_tag
30173,0
48477,0
70136,1
6839,0
26276,1
64969,0
19626,0
8101,0
6464,0
45442,0
25463,0
13569,0
9693,0
28282,0
18338,0
74640,0
77444,0
9017,0
37137,0
75353,0
27160,0
73241,0
75076,0
66358,0
77939,0
39813,0
47591,0
1776,0
50379,0
23395,0
20055,0
54701,0
13674,0
56073,0
23281,0
45743,0
8952,1
58949,0
66816,0
9318,1
13414,1
69555,0
12303,0
50010,0
49552,0
46908,0
76486,0
43986,0
73896,0
13677,0
21330,0
19878,0
77645,0
63281,1
40124,1
63179,0
32004,0
60352,0
65858,1
45153,0
24826,0
13599,0
74331,0
67617,0
34667,0
66499,0
75566,0
43020,0
31524,0
18691,0
46681,0
7484,0
75854,0
57558,1
30042,0
45944,0
16181,0
37544,0
65185,0
26121,0
16965,0
57501,1
42622,0
44151,0
49058,0
933,0
75650,0
3939,0
30506,0
33716,0
50323,0
54682,0
47364,0
24488,0
69758,0
38643,0
77940,0
27984,0
60642,0
32147,0
63672,0
70076,1
77623,0
73613,0
28237,0
53616,0
20348,0
13345,0
34712,0
42442,0
12390,0
57678,0
59721,0
37306,0
72886,0
53281,0
56839,1
27179,0
62537,0
20969,0
14033,0
67796,0
59443,0
36172,0
10667,0
1791,0
7733,0
48983,0
64205,0
75306,0
3078,0
32763,0
11876,0
39883,0
46179,0
29804,0
55439,0
52440,0
7934,0
17588,0
68391,0
61876,0
51551,0
33239,0
41945,0
52642,0
46178,0
62216,0
21308,0
58684,0
53912,0
29703,0
64028,0
39356,0
76742,1
32584,0
57479,0
61329,1
76665,0
54116,0
7216,0
64060,0
43610,0
70694,0
22702,0
72511,0
38905,0
10803,0
32008,0
32090,0
51889,0
57474,0
56247,0
44179,0
33864,0
24746,0
58565,0
46569,0
46048,0
33771,0
59118,0
63540,0
76700,0
77183,0
48948,0
74945,0
70539,0
18633,0
64394,0
28008,0
25670,0
31584,0
20685,0
59064,0
11164,0
49714,0
43811,0
30098,0
7635,0
47565,0
115,0
52119,0
36796,0
59489,0
73029,0
70324,1
8405,0
55180,0
6225,0
73211,0
56685,0
59057,0
27497,0
67725,0
59172,0
66972,0
78162,0
23775,1
35265,0
47217,0
61003,0
62824,0
34484,0
7453,0
65605,0
72214,0
11124,0
57440,0
6825,0
40293,0
60572,0
72037,0
16093,0
68404,0
3398,0
6785,0
67768,0
75488,0
69476,0
39186,0
69492,0
22211,0
63413,0
5733,0
7082,1
62333,0
46144,0
69995,0
20112,0
30172,0
73716,0
17487,0
43526,0
55062,0
58935,0
25170,0
50492,0
67861,0
46699,0
60194,0
43812,0
35384,0
67275,0
78186,0
7164,0
18484,0
73709,0
38324,0
31781,0
52746,0
28413,0
75050,0
33515,0
76470,0
16103,0
53372,0
47493,0
5462,0
34011,0
72087,0
77368,0
42678,0
47040,0
12075,0
68600,0
69201,0
4652,1
16814,0
63881,0
72781,0
40958,0
50372,0
14891,0
65075,0
7473,0
55954,0
41829,0
38384,0
41389,0
53706,0
45044,0
10368,0
7428,0
3149,0
11132,0
21892,0
10238,0
53628,0
30659,0
20453,0
28492,0
4450,0
61208,0
48635,0
54443,0
68852,0
61637,0
56665,1
64547,1
77098,0
55486,0
1590,0
75543,0
67344,0
76963,1
48549,0
17974,0
73106,0
34990,0
54754,0
37509,0
74286,0
40416,0
45369,0
32642,0
8431,0
53763,0
36350,0
44483,0
49239,0
40435,0
68637,0
23430,0
38818,0
34578,0
10242,1
54964,0
69862,0
77261,0
19484,0
44609,1
8738,0
58322,0
19678,1
63911,0
43332,0
57746,0
10773,0
29127,0
33978,0
35519,0
69087,1
35466,0
30671,0
43877,0
43618,0
52810,0
1968,0
65600,0
53504,0
31716,0
38010,0
2099,0
15126,0
62201,0
47063,0
24134,0
33472,0
41273,0
29212,1
17972,0
77508,1
40689,0
35224,0
26281,0
40901,0
61178,0
44098,0
32187,0
12496,0
53684,0
68817,0
40039,0
22946,0
44161,0
1689,0
67236,0
23798,0
7889,0
12817,0
59246,0
53932,0
29031,0
20535,0
28848,0
12234,0
11741,0
2717,0
70673,0
62265,0
5185,1
13398,0
25843,0
68942,0
15757,0
77145,0
33953,1
51829,0
1174,0
37642,0
45300,0
13104,0
73437,0
15049,0
49257,0
30150,0
75658,0
21501,0
53542,0
25503,0
76222,0
31467,0
46839,0
12486,0
74179,0
13619,0
54041,0
14638,0
64826,0
26534,0
74698,0
65409,1
19770,0
70932,0
45169,0
54879,0
65724,0
59750,1
5196,0
58886,0
10912,0
37748,0
9430,0
35826,0
70450,0
46149,0
61529,0
19267,0
9103,0
27591,0
46987,0
57646,0
35167,0
27861,0
39562,0
66690,0
44144,0
7499,0
6149,0
6176,0
16074,0
28095,0
31331,0
58664,0
22225,0
71864,0
55908,0
42255,0
50938,0
76450,0
48911,1
39301,0
8665,0
42745,0
32511,0
5587,0
69987,0
46852,0
67978,0
14637,0
2573,0
78486,0
26901,0
5275,0
16247,0
14338,0
48962,0
46570,0
14146,0
44654,0
19130,1
25349,0
4150,1
9666,0
53528,0
28234,0
55142,0
41097,0
54740,0
16399,0
36185,0
48925,0
41029,0
21244,0
41917,0
76374,0
61951,0
31303,0
21012,0
1065,1
24012,0
70256,0
22191,0
72530,0
71024,0
17211,0
15138,0
21366,1
35151,0
76156,0
28623,1
41622,0
11633,0
17375,1
64347,0
8973,1
45542,0
29400,1
32779,0
59548,0
57500,1
75159,0
44491,0
26730,0
3033,0
9226,0
52293,0
14314,0
4923,0
67917,0
30137,0
55947,0
55544,0
38358,0
2459,0
29938,0
26006,0
42319,0
13623,0
67220,0
22076,0
9872,0
29435,0
73612,1
28648,0
62040,0
32923,0
11061,0
10499,0
25381,0
6061,0
10054,0
59399,0
14910,0
20155,0
44864,0
74680,0
20278,0
64278,0
72380,0
59791,0
53880,0
43442,0
6041,0
30149,0
76802,0
74163,0
38603,1
58901,0
46118,0
58942,0
16019,0
27889,0
63741,0
72898,0
32364,0
56072,0
36260,0
19439,0
410,0
74625,0
42580,0
31286,0
4709,0
48941,0
67032,0
61644,0
4919,0
31822,0
76000,0
39167,0
49895,0
22595,0
66370,0
14200,0
78760,0
62718,0
23950,0
5515,0
53788,0
56771,0
29176,0
14454,0
26164,0
9002,0
9738,0
14255,0
50249,0
75867,0
19199,1
58647,0
54511,0
69616,0
78108,0
54056,0
58927,0
15213,0
12524,0
20394,0
21746,0
68822,0
71190,0
44961,1
15930,0
71936,0
10939,0
74549,0
58725,0
7660,0
76586,0
58906,0
17192,0
30167,0
76498,0
67221,0
50061,0
21466,0
59704,0
45707,0
47449,0
66194,1
32933,0
56421,0
69806,0
53716,0
73888,0
19549,0
58379,0
20548,0
73445,0
65135,0
61705,1
29332,0
14291,0
71184,1
19014,0
32567,0
67684,0
69254,0
59259,0
35181,0
43559,0
59426,0
76489,0
71334,0
17991,0
22881,0
54071,0
54788,0
1290,1
51,0
51936,0
16546,0
60349,0
59789,0
42194,0
9010,1
75773,0
11078,0
73172,1
61805,0
24533,0
76306,0
43682,0
65473,0
71547,0
44290,1
53685,0
21187,0
44630,0
4693,0
49421,0
34908,0
15900,0
27319,0
29442,0
53543,0
9211,0
67273,0
69045,0
14960,0
57083,0
75805,0
48359,0
21471,0
7605,0
19268,0
24669,0
59904,0
42380,0
2029,1
3839,0
73690,0
60989,0
12206,0
68672,0
20405,0
66630,0
31814,1
50526,0
7583,0
42501,0
62353,0
48932,0
59572,0
24475,0
27447,0
42279,0
36785,1
54496,0
64304,0
49543,0
12762,0
61196,0
12923,0
41619,0
3688,0
29123,0
21643,0
61961,0
36132,0
49117,0
7909,0
9541,0
53247,0
15435,0
38228,0
51262,1
26760,0
27626,0
40089,0
11639,0
38676,0
23336,0
7975,0
49752,0
50371,0
18644,0
8016,0
30869,0
53161,0
6652,0
65769,0
57772,0
66597,1
21490,0
10099,0
23622,0
45734,0
74821,0
49006,0
20383,0
59359,0
57900,1
70911,0
25428,0
49242,0
30958,0
14906,0
37128,1
61042,1
14368,0
12914,0
5270,0
73420,0
30901,0
59630,0
46704,0
60896,0
59600,0
360,1
67739,0
47709,0
40442,0
66748,0
28886,0
47722,0
48967,0
27850,0
78361,0
53588,0
43525,0
30466,0
42355,0
76535,1
69366,0
51950,0
74586,0
60500,0
69907,0
45767,0
55706,0
12189,0
50769,0
48504,0
1144,0
43076,0
20876,0
33610,0
57081,0
73543,0
42629,0
72259,0
62513,1
2166,0
6066,0
38337,0
40859,0
68691,0
29528,0
74725,0
49672,0
51896,0
6820,0
17400,0
68185,0
28232,0
43594,0
12228,0
33831,0
78740,0
63276,0
3093,0
24481,0
34364,0
55362,0
55575,0
68690,0
53267,0
1213,0
65740,0
32158,1
18134,0
20305,0
37110,0
24194,0
70498,0
61241,0
47067,0
71409,0
3859,0
54161,0
27143,0
40117,0
72948,0
31440,1
45355,0
52285,0
77973,0
9892,0
208,0
20203,0
58738,0
50044,0
40577,0
64617,0
14656,0
70525,0
71648,0
34064,0
3974,0
16593,0
78902,0
57387,0
46297,0
15284,0
67196,0
53835,0
75820,0
8216,0
22041,0
20937,0
4950,0
58110,0
8635,0
77245,0
2167,1
67186,0
3102,0
71288,0
68105,0
44308,0
26669,0
8799,0
28326,0
42590,0
63817,0
34407,0
73947,1
60654,0
72289,0
14114,0
33701,0
61948,0
55098,0
26860,0
23782,1
15958,0
45416,0
65818,0
34591,0
9361,0
70052,0
26651,0
12374,0
14086,0
36708,0
46970,0
53230,0
3339,1
36782,0
31492,0
11451,0
66920,0
35675,0
49989,0
60188,0
49079,0
72395,0
47138,0
74005,0
45878,0
22630,0
54663,0
34433,0
47885,0
60805,0
9049,1
17093,0
34748,0
5554,0
12467,0
137,0
74095,0
48003,0
70954,0
65606,0
13155,0
67924,0
16956,0
31464,0
49467,1
31066,0
30495,0
4879,0
31070,0
34214,0
64514,1
40900,0
75219,0
18573,0
40217,0
24069,0
51707,0
5849,0
36243,0
73701,0
19656,0
52606,0
4423,0
6850,0
38120,0
33236,0
16055,0
14946,0
63692,0
33654,0
16731,0
8802,0
39070,0
66461,0
56557,0
8600,0
73483,0
14989,0
54995,0
38466,1
42076,0
5586,0
4183,0
76707,0
24519,0
7158,0
50602,1
77574,1
7476,0
26670,0
36544,0
52843,0
72827,0
50762,0
11529,0
3947,0
28637,0
61865,0
37652,0
71019,1
35701,0
72568,0
23848,0
39540,0
18313,0
51388,0
47488,0
72250,0
5285,0
50814,0
51034,0
33230,0
28074,0
22523,0
66490,0
60871,0
71002,1
66331,0
11858,0
27866,0
45810,0
61491,1
19408,0
4593,0
31712,0
50991,0
39016,0
55003,0
72268,0
71598,0
58325,0
51058,0
47206,0
18607,0
36437,0
29037,0
19500,0
66325,0
37985,0
65946,0
55068,0
60666,0
25072,0
3305,0
67401,0
16000,0
69114,0
21974,0
31116,0
9389,0
37217,0
34270,0
23355,0
74267,0
37145,0
66948,0
78067,0
72277,0
27510,0
25014,1
45438,0
70273,0
57045,0
6063,0
27990,0
28380,0
10495,0
58951,0
55280,0
11929,0
22142,0
31630,1
7231,0
6792,0
37230,0
7945,1
40479,0
68716,1
19072,0
686,0
54301,0
47754,0
24686,0
26010,0
33762,0
22557,1
20238,0
33268,0
42725,0
36293,0
34419,0
78594,0
18537,1
18036,0
66873,0
52911,0
5153,0
20680,0
31011,0
12570,0
17204,0
59418,0
880,0
36689,0
35291,0
29241,0
4327,0
73586,0
34637,0
8085,0
15700,0
20431,0
9065,0
36552,0
17190,0
47884,0
58979,0
45971,1
77821,0
17360,0
45964,0
46555,0
15770,0
58359,0
31013,1
64228,0
27111,0
55986,0
45276,0
72661,0
74041,0
13195,0
49700,0
32476,0
48363,0
1758,0
50885,0
67717,0
78800,0
61318,0
25880,0
57388,0
30751,0
72543,0
30651,0
58622,0
67939,0
77944,0
48384,1
74293,0
25518,0
38043,0
10142,0
16913,0
3414,1
14262,0
44552,0
34931,1
42054,0
426,1
72072,0
35445,0
2255,0
62501,0
78916,0
20252,0
53120,0
72038,0
68984,0
77291,0
29640,0
60165,0
38599,0
30633,0
7089,0
62532,0
56922,1
16921,0
12027,0
44741,0
12951,0
59781,0
1082,0
41625,0
47008,0
70711,0
77848,0
53928,0
75913,0
68280,0
664,0
33517,0
28444,0
11212,1
3263,0
45192,0
49872,0
26522,0
50276,0
12834,0
2347,0
65093,0
12802,0
29689,0
56722,0
65585,0
16851,0
31497,0
2489,0
61094,0
44042,0
4706,0
71468,0
55431,0
20884,0
10185,0
74956,0
66598,0
10377,0
38181,0
46518,0
32527,0
68212,0
47394,0
4544,0
24985,1
58741,0
4685,0
12727,0
33292,0
1606,0
26532,0
59530,0
51033,0
19831,0
68408,0
64448,0
6810,0
24590,0
72156,0
53633,0
41442,1
27541,0
32552,1
57372,0
67085,0
20251,0
5450,0
45005,0
2721,0
38433,0
37535,0
58327,0
6815,0
69691,0
39134,0
73849,0
47971,0
43927,0
4159,1
66398,0
15397,0
76234,0
11795,0
68018,0
77084,1
51847,0
53622,0
71496,0
23961,0
71158,1
18203,0
24292,1
3264,0
9619,0
15342,0
32152,0
4630,0
7133,0
33679,1
77,0
60937,0
22560,0
72139,0
38853,0
17829,0
1187,0
58311,0
30501,0
59137,0
21765,0
17708,0
53231,0
60098,0
26126,0
20141,0
59298,0
61600,1
15914,0
11009,0
4604,0
71219,0
56206,0
36706,0
33629,0
29708,0
15492,0
13361,0
2956,1
48154,0
25977,0
18439,0
56998,0
11832,0
47617,0
41865,0
15597,0
41386,1
57034,0
46113,0
4814,0
22074,0
4225,0
51593,0
12828,0
18796,0
60002,0
51852,0
67491,0
15461,0
74376,1
17917,0
72526,1
63027,0
74716,1
54370,0
70738,0
30562,0
48058,0
64740,1
38575,0
9791,0
69071,0
62010,0
58778,0
36374,0
18917,0
21634,1
78411,0
63926,0
22778,0
37340,1
20063,0
40063,0
24107,0
12292,0
30825,0
15021,0
24151,0
7878,0
65820,0
32323,0
60464,0
67458,1
8457,0
10944,0
24710,0
12418,0
1877,0
49498,0
55224,0
34532,0
50359,0
22082,0
5383,0
3123,0
15404,0
49782,0
20315,0
58984,0
27142,1
70286,1
36380,0
68766,0
45280,0
33282,0
14911,0
62626,0
20442,0
24299,0
21952,1
4114,0
51765,0
28298,0
69219,1
53023,0
60434,0
56878,0
20301,0
29146,0
21232,0
35705,0
69250,0
9630,0
8817,0
73501,0
15485,0
65435,0
19910,0
74173,0
61217,1
72163,0
24968,0
33322,0
8464,0
78266,0
5519,0
52756,0
11545,0
46560,0
39895,0
64747,0
36205,0
47093,0
52463,1
2886,1
41747,0
13635,0
26942,0
64983,0
23117,0
21095,0
53982,0
12132,0
14788,0
75960,0
622,0
26993,0
25439,0
52302,0
49594,0
78862,0
2313,0
64488,0
40759,0
11470,0
8251,0
29436,0
45701,0
66607,0
53478,0
38644,0
32257,0
67429,0
56905,0
3459,0
73331,0
21571,1
77398,0
50544,0
53647,0
28546,0
12462,0
40848,0
72567,0
34239,0
22699,0
61169,0
825,0
24354,0
65560,0
55238,1
34574,0
56932,0
66209,0
72835,0
75928,0
31137,0
21276,0
19501,1
29885,0
68318,0
66450,0
43120,0
47043,1
24865,0
69355,0
5809,0
34348,0
20748,0
36980,0
37639,0
76745,0
27500,0
70874,1
58430,0
11870,0
35771,0
67139,0
57441,0
39923,0
65363,1
6320,0
23854,0
18307,0
24552,0
13952,0
50501,0
9609,0
42439,0
53707,0
76774,0
44128,0
12977,1
18882,0
17598,0
12893,0
49525,0
349,0
65809,1
68497,0
78317,1
61220,0
37344,0
72509,0
33982,0
20913,0
67770,0
51588,0
52374,0
14260,0
72900,0
4485,0
13503,0
44507,0
14439,0
67377,0
6388,0
22865,0
9511,0
38736,0
42185,0
61669,0
41141,0
65218,0
26235,0
28688,0
73137,0
57469,0
47108,0
77615,0
47616,0
20624,0
17212,0
44701,0
61851,0
43052,0
73339,0
46084,0
9109,0
28400,0
55690,0
63053,0
59875,0
19458,0
64133,0
41200,0
27816,0
9785,1
60739,0
29866,0
46600,0
43393,0
56058,0
19997,0
74011,0
15400,0
63770,0
10782,0
19887,0
51841,0
5548,0
53511,0
51306,0
3920,0
73117,1
26333,0
56371,0
13300,0
22978,0
71410,0
15121,0
48047,0
830,0
76140,0
28765,0
70646,0
5195,0
4392,0
7092,0
29875,0
37171,0
26075,0
27517,0
66834,0
49021,0
47320,0
7223,0
9815,0
8062,0
71952,0
19618,0
11421,0
4782,0
28670,0
52939,0
21229,0
48170,0
78665,0
59367,0
21969,1
2383,0
44261,0
53907,0
21432,0
29698,0
3841,0
4247,0
26935,0
30989,0
33825,0
13727,1
51459,0
45596,1
18719,0
73633,0
78181,0
11471,0
33987,0
5217,0
52402,1
78126,0
31036,0
31247,0
24184,0
74496,0
43222,0
46070,0
18460,1
75531,0
49688,1
44469,0
6097,0
49245,0
28223,0
71827,0
52429,0
7041,1
66520,0
19001,0
61720,0
18819,0
21182,0
60785,0
45046,0
16680,0
62237,0
55241,0
30088,0
78565,0
63826,0
790,0
42984,0
12088,0
25566,0
1217,0
34357,0
35695,0
18283,0
74430,1
42209,0
25295,1
69863,0
20886,0
44293,1
51803,0
77747,0
70780,0
6278,1
22287,0
12280,0
5556,0
33345,0
51660,0
25684,0
20711,0
56899,0
60616,0
64681,0
36483,0
40517,0
70930,0
31611,0
47158,0
24762,0
20366,0
5955,0
3588,0
3206,0
28167,1
18729,1
11840,0
4340,0
43964,0
9773,0
23365,0
5968,1
53175,0
62699,0
38699,0
36019,0
6915,0
28713,0
43234,0
2558,0
71993,0
5705,0
45662,1
40433,0
75698,1
112,0
56964,0
70414,0
64234,0
77601,0
38618,0
11277,0
14440,0
53434,1
6660,0
77966,0
34784,0
60281,0
54439,0
66654,0
68940,0
73525,0
51230,0
1378,0
54122,0
4477,0
50182,0
46655,0
32283,0
55047,0
73706,0
23562,0
6472,0
39092,0
28030,0
41311,0
414,0
48980,0
75889,0
7688,0
35974,0
36533,0
29488,0
17534,0
37631,1
1600,0
42921,0
72364,0
40856,0
10825,0
65492,0
40092,0
28295,1
67769,0
24592,0
49975,0
27225,0
48413,0
60000,0
51472,0
16891,0
18370,0
26810,0
19955,0
7319,1
71583,0
27553,0
491,0
78474,0
45692,0
70332,0
7393,0
850,0
16876,0
76713,0
69713,0
62539,0
42381,0
41493,0
32039,0
57885,0
70710,0
66685,0
63139,0
35556,0
68021,0
6405,0
24602,0
16166,0
44901,0
68438,0
58677,0
50244,0
24160,0
50606,1
61427,0
58557,0
14226,0
6403,0
16336,0
4649,0
63091,0
66658,0
12578,0
60840,0
25533,0
24844,0
51183,0
73938,0
45414,0
70260,0
9596,0
357,0
72746,0
28881,0
836,0
211,0
43771,0
60831,0
7055,0
3197,0
59447,1
46683,0
19378,0
77332,0
49243,0
1256,0
76492,0
74235,0
70163,0
72053,0
5575,0
3116,0
70142,0
66560,0
50690,0
49226,0
27462,1
70573,0
76511,0
23421,0
47673,0
58812,0
62229,0
75965,0
71492,0
76452,1
36474,0
18661,0
13486,0
17811,0
51564,0
42998,0
49161,0
40651,0
44081,0
3256,1
43413,0
67321,0
20439,0
61959,1
73678,0
8694,0
57190,0
64475,0
18893,0
46374,0
1814,0
56556,0
36157,0
44970,0
27578,1
67148,0
43464,0
64674,0
40285,0
26068,1
13420,0
63345,0
4244,0
76637,0
1020,0
72492,0
28239,0
5951,0
25284,0
68162,0
32631,0
54447,0
21986,0
14537,0
42110,0
67635,0
60792,0
26314,0
76465,0
11157,0
60584,0
56266,0
58283,0
70657,0
57163,0
12720,0
47982,0
34916,0
3062,0
50449,0
60943,0
45496,0
23241,0
8746,0
17016,0
29729,0
73584,1
57171,0
48554,0
67164,0
28792,0
76023,1
72733,0
72769,0
57139,0
14528,0
52054,0
23346,0
28097,0
65128,0
72017,0
57172,0
54912,0
23608,0
28859,0
57217,0
45110,0
67077,0
37963,0
35431,0
8672,0
23169,0
67015,0
74503,0
65029,0
64958,0
22320,0
25820,0
58794,1
42052,1
26898,0
30709,0
42708,0
45326,1
52482,0
28483,0
51687,0
57091,0
11308,0
7427,1
23607,0
71097,0
7000,0
46736,0
69876,0
66745,0
28977,0
68899,0
65443,0
1521,0
42884,0
26526,0
11239,0
43875,1
59664,0
48206,0
30245,0
40351,0
6824,0
25386,1
63098,0
23204,0
76172,0
7986,1
34806,0
12763,0
3309,1
17887,0
65995,0
77391,0
26334,0
24927,0
18464,0
2521,0
8048,0
62441,0
45133,0
55523,0
78910,0
47112,0
78707,0
75136,0
15377,0
27039,0
75644,0
32978,0
43179,0
34949,0
5243,1
13226,0
64389,0
67965,0
55814,0
59687,1
33145,0
78726,0
58245,0
3242,0
5281,0
50968,0
64909,0
50647,0
67946,0
68176,0
454,0
17678,1
7289,0
52880,0
58101,0
11986,0
3711,0
49981,0
58387,0
12657,0
71571,0
6080,1
5686,0
9487,0
63387,0
51463,0
29911,0
55772,0
2931,0
73239,0
51937,0
42680,0
46639,0
32936,0
39963,0
76640,0
51218,0
662,0
47788,1
63361,0
47151,0
16954,0
49365,0
32627,0
22130,0
66648,0
67478,0
59088,0
39700,0
26307,0
61972,1
295,0
51830,0
70644,0
59178,0
39599,0
2193,0
56409,0
13897,0
62016,0
68644,0
29346,0
48069,0
22321,0
37949,0
27343,0
61067,0
68117,0
54968,0
17652,0
27292,0
71241,1
8171,0
70974,0
28998,0
49049,0
72365,0
76444,0
4869,0
23925,0
34374,0
27645,0
59628,0
3260,0
46046,0
75021,0
37562,0
32900,0
19508,0
40396,0
44449,0
64524,0
1379,0
14813,0
32789,0
23598,0
15675,0
7599,0
18785,0
15881,1
37693,0
64229,0
53314,1
33082,0
16657,0
27554,0
73506,0
9985,0
67337,0
72472,0
64063,0
54374,0
51048,0
69883,0
51941,0
41130,0
5901,0
47287,0
32568,0
879,0
33988,0
46067,0
33287,0
71548,0
41305,0
21663,0
70078,0
30081,0
9612,0
49320,0
40845,0
32254,1
54899,0
35891,0
3363,0
27567,1
24162,0
13428,0
26954,0
19326,0
64834,0
45146,0
57013,0
6536,0
42900,1
17597,1
61729,0
34183,0
15031,0
42542,0
12737,0
57426,0
60142,0
13586,0
74391,0
41616,0
58418,0
44515,0
53917,0
9969,0
26417,0
7978,0
42513,0
16739,0
68831,0
66043,0
24736,0
70514,0
20361,0
35832,0
78320,0
8741,0
2638,0
18472,1
3148,0
62934,0
44174,0
28702,0
61574,0
69335,0
60781,0
39236,0
37635,0
36737,0
38885,0
31817,0
58241,0
35212,1
32038,0
71566,0
60998,0
67201,0
47241,0
14985,0
13263,0
55127,1
11684,0
35355,0
41580,0
29009,0
34043,0
59910,0
51493,0
12074,0
24006,0
38194,0
9241,1
56794,0
16382,0
56226,0
67533,1
77300,0
39311,0
55245,0
62749,1
57794,0
14479,0
64599,0
49018,0
76485,0
9031,0
43316,0
38191,0
44872,0
26057,0
52887,0
53624,0
58011,0
63434,0
36822,0
61401,0
64302,0
24791,0
16463,0
10943,0
42881,0
66061,0
32017,0
20882,0
65942,0
937,0
61649,0
25876,0
40711,0
25480,0
9512,0
22356,0
28565,0
69788,0
65148,0
49408,0
49887,0
70788,0
44919,0
7610,0
59623,0
5984,0
21021,1
2664,0
30829,0
719,0
36333,0
77377,0
59462,0
48738,0
50921,0
72486,0
43824,0
29888,0
49876,0
37214,0
53156,0
5579,0
1672,0
33273,0
9849,0
29537,0
74317,0
63520,0
25151,1
73205,0
39986,0
44463,0
76986,0
11973,0
71028,0
50419,0
77341,0
32180,0
14552,0
60868,0
61565,0
74588,0
60738,0
22377,0
32377,0
22618,0
56070,0
36769,1
37757,0
77025,1
22420,0
46513,0
70922,0
10476,0
46391,0
62622,0
67089,0
63521,0
76956,0
54214,0
25041,0
25051,0
77506,0
59490,0
20467,0
40786,0
33830,1
3494,0
48650,0
69934,0
13265,0
39518,1
4977,1
23899,0
7014,0
45302,0
34479,0
11636,0
30576,0
78161,0
78136,0
5109,0
69148,0
5921,0
3010,0
75951,0
25471,0
75968,0
550,0
25092,0
889,0
70119,0
37072,0
6030,0
26861,0
37722,0
17336,0
25022,0
50377,0
75412,0
16999,0
15928,1
58415,0
47003,0
26702,0
57337,0
56937,0
72667,0
37348,0
62687,0
37824,0
53326,0
45201,0
70434,0
28833,0
53497,0
4459,0
59769,0
7867,0
78566,0
75633,0
72531,0
46059,0
23048,0
321,0
61054,0
1785,0
14353,0
32019,0
32910,0
72634,1
30391,0
10907,0
36392,0
31711,0
54380,0
45365,0
22507,0
22242,0
74737,0
10480,0
68001,0
16819,0
9364,0
32795,0
49673,0
15002,0
22075,0
62433,0
74043,1
44656,0
2835,0
58980,1
45884,0
26659,0
52352,0
77953,0
55409,0
57732,0
54707,0
5939,0
12535,0
37875,0
2515,0
8557,0
77559,1
52667,0
6648,0
44240,0
47279,0
51595,0
70422,0
55163,0
72396,0
36485,1
13911,0
73191,0
48823,0
30000,0
42304,0
17167,0
75725,1
441,0
20400,0
10778,0
5651,0
58846,0
50319,0
31194,0
2962,0
69322,0
57822,0
63034,0
21400,0
69706,0
77644,0
40354,1
4256,0
61772,0
45669,0
16526,0
3824,0
23979,0
20686,0
58678,1
31320,0
42740,0
75450,0
11008,0
4793,0
66116,1
28267,0
24089,0
4661,0
43539,0
2491,1
916,0
50469,0
66161,0
42719,0
54601,0
24944,0
56844,0
7833,0
14839,0
55585,0
48624,0
76359,0
31023,0
10010,0
66831,0
49997,0
54111,1
12591,0
53463,0
21198,0
29731,0
78436,0
27839,0
11492,0
45995,0
43790,1
15838,0
13742,0
4312,0
76985,0
62509,0
58501,0
23444,0
34323,0
54860,1
49050,0
57850,0
55104,0
65960,0
31261,0
23844,0
36317,0
50362,0
43704,0
13172,1
41459,0
30797,0
33735,0
36702,0
41483,0
76440,0
74774,0
41369,0
71934,0
72177,0
16398,0
2693,0
39365,0
18951,0
16026,0
74761,0
49182,1
55083,1
48955,0
34713,0
56525,0
45682,0
61269,0
131,1
22340,0
33466,0
24230,0
60876,0
70512,0
42399,1
71046,0
25139,0
482,0
13023,0
54076,0
76501,0
30260,0
12032,0
384,0
71569,1
33394,0
57641,0
8577,0
52394,0
55472,0
56829,0
5747,0
61426,1
45562,0
22181,0
34558,1
7823,0
42339,0
14962,0
28320,0
14848,0
6854,0
42297,0
69740,0
22714,0
36754,1
30548,1
13165,0
24841,0
56770,1
40157,0
55368,0
7592,0
73983,0
74419,0
16742,0
25060,0
51658,0
39733,0
58713,0
15355,0
12857,0
70416,0
5465,0
27907,0
21306,0
74051,0
30038,0
64042,0
21301,0
73545,1
37035,0
26151,0
68982,0
40282,0
744,0
61533,0
53050,0
38060,0
4269,1
56617,0
61738,1
77454,1
15642,0
32295,0
38555,0
19701,0
27722,0
1998,0
55851,0
47577,0
45922,0
45615,0
6953,0
21973,0
17963,0
36803,0
57583,0
38039,0
7209,0
32025,0
39033,0
5070,0
26103,0
73140,0
43326,0
29972,0
18534,0
47172,0
50837,0
48140,0
63348,1
58334,0
72752,0
48616,0
23574,0
62092,0
46410,0
47838,0
55512,0
61455,0
29190,0
55599,0
78871,0
25642,0
26976,0
26406,0
18909,1
35809,0
19712,0
43823,0
41618,0
22639,0
70799,0
58182,0
70236,0
2496,0
52822,0
15717,0
31536,0
299,0
14828,0
58188,0
25581,0
78615,0
69035,0
809,0
43897,0
4068,0
41368,0
25543,0
60232,0
70761,0
40461,0
26674,0
23187,0
75235,0
37645,0
9650,0
12060,0
51517,0
57570,0
9218,0
69088,0
9552,0
62613,0
49686,0
40048,0
6661,1
53119,0
68019,0
72784,0
13462,0
27420,0
77481,1
44788,0
17594,0
23364,0
77901,0
69623,0
7497,0
31341,0
682,0
34027,0
6435,0
66663,0
31727,0
1888,1
23722,0
68139,0
39873,0
76507,0
31033,0
37374,0
63907,0
75408,0
27234,1
31141,0
44766,0
51378,0
49651,0
33131,0
57825,0
55282,0
74499,0
20486,0
